GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06019001301,06019001301,"Census Tract 13.01, Fresno County, California",937,59
1400000US06019001303,06019001303,"Census Tract 13.03, Fresno County, California",968,207
1400000US06019001304,06019001304,"Census Tract 13.04, Fresno County, California",744,40
1400000US06019001407,06019001407,"Census Tract 14.07, Fresno County, California",760,39
1400000US06019001408,06019001408,"Census Tract 14.08, Fresno County, California",421,16
1400000US06019001409,06019001409,"Census Tract 14.09, Fresno County, California",1141,489
1400000US06019001410,06019001410,"Census Tract 14.10, Fresno County, California",892,145
1400000US06019001411,06019001411,"Census Tract 14.11, Fresno County, California",723,52
1400000US06019001412,06019001412,"Census Tract 14.12, Fresno County, California",1569,416
1400000US06019001413,06019001413,"Census Tract 14.13, Fresno County, California",1708,121
1400000US06019001414,06019001414,"Census Tract 14.14, Fresno County, California",897,266
1400000US06019001500,06019001500,"Census Tract 15, Fresno County, California",805,251
1400000US06019001600,06019001600,"Census Tract 16, Fresno County, California",740,185
1400000US06019001700,06019001700,"Census Tract 17, Fresno County, California",895,226
1400000US06019001800,06019001800,"Census Tract 18, Fresno County, California",951,76
1400000US06019001900,06019001900,"Census Tract 19, Fresno County, California",876,274
1400000US06019002000,06019002000,"Census Tract 20, Fresno County, California",809,59
1400000US06019002100,06019002100,"Census Tract 21, Fresno County, California",967,96
1400000US06019002200,06019002200,"Census Tract 22, Fresno County, California",787,46
1400000US06019002300,06019002300,"Census Tract 23, Fresno County, California",726,56
1400000US06019002400,06019002400,"Census Tract 24, Fresno County, California",762,139
1400000US06019002501,06019002501,"Census Tract 25.01, Fresno County, California",781,92
1400000US06019002502,06019002502,"Census Tract 25.02, Fresno County, California",702,158
1400000US06019002601,06019002601,"Census Tract 26.01, Fresno County, California",787,58
1400000US06019002602,06019002602,"Census Tract 26.02, Fresno County, California",775,109
1400000US06019002701,06019002701,"Census Tract 27.01, Fresno County, California",1037,83
1400000US06019002702,06019002702,"Census Tract 27.02, Fresno County, California",772,31
1400000US06019002800,06019002800,"Census Tract 28, Fresno County, California",760,87
1400000US06019002903,06019002903,"Census Tract 29.03, Fresno County, California",728,39
1400000US06019002904,06019002904,"Census Tract 29.04, Fresno County, California",1150,167
1400000US06019002905,06019002905,"Census Tract 29.05, Fresno County, California",855,40
1400000US06019002906,06019002906,"Census Tract 29.06, Fresno County, California",830,67
1400000US06019003001,06019003001,"Census Tract 30.01, Fresno County, California",842,37
1400000US06019003003,06019003003,"Census Tract 30.03, Fresno County, California",867,50
1400000US06019003004,06019003004,"Census Tract 30.04, Fresno County, California",923,133
1400000US06019003102,06019003102,"Census Tract 31.02, Fresno County, California",832,48
1400000US06019003103,06019003103,"Census Tract 31.03, Fresno County, California",784,65
1400000US06019003104,06019003104,"Census Tract 31.04, Fresno County, California",850,26
1400000US06019003201,06019003201,"Census Tract 32.01, Fresno County, California",919,116
1400000US06019003202,06019003202,"Census Tract 32.02, Fresno County, California",854,46
1400000US06019003301,06019003301,"Census Tract 33.01, Fresno County, California",878,157
1400000US06019003302,06019003302,"Census Tract 33.02, Fresno County, California",780,66
1400000US06019003400,06019003400,"Census Tract 34, Fresno County, California",783,67
1400000US06019003500,06019003500,"Census Tract 35, Fresno County, California",819,83
1400000US06019003600,06019003600,"Census Tract 36, Fresno County, California",1044,134
1400000US06019003701,06019003701,"Census Tract 37.01, Fresno County, California",839,79
1400000US06019003702,06019003702,"Census Tract 37.02, Fresno County, California",836,151
1400000US06019003803,06019003803,"Census Tract 38.03, Fresno County, California",1394,273
1400000US06019003804,06019003804,"Census Tract 38.04, Fresno County, California",1377,88
1400000US06019003805,06019003805,"Census Tract 38.05, Fresno County, California",814,90
1400000US06019003807,06019003807,"Census Tract 38.07, Fresno County, California",837,120
1400000US06019003808,06019003808,"Census Tract 38.08, Fresno County, California",1203,217
1400000US06019003809,06019003809,"Census Tract 38.09, Fresno County, California",1043,82
1400000US06019003810,06019003810,"Census Tract 38.10, Fresno County, California",1350,62
1400000US06019003900,06019003900,"Census Tract 39, Fresno County, California",687,73
1400000US06019004001,06019004001,"Census Tract 40.01, Fresno County, California",960,64
1400000US06019004002,06019004002,"Census Tract 40.02, Fresno County, California",790,71
1400000US06019004100,06019004100,"Census Tract 41, Fresno County, California",785,104
1400000US06019004205,06019004205,"Census Tract 42.05, Fresno County, California",953,40
1400000US06019004207,06019004207,"Census Tract 42.07, Fresno County, California",781,153
1400000US06019004208,06019004208,"Census Tract 42.08, Fresno County, California",1417,145
1400000US06019004210,06019004210,"Census Tract 42.10, Fresno County, California",997,90
1400000US06019004211,06019004211,"Census Tract 42.11, Fresno County, California",1307,62
1400000US06019004212,06019004212,"Census Tract 42.12, Fresno County, California",1011,59
1400000US06019004213,06019004213,"Census Tract 42.13, Fresno County, California",1065,253
1400000US06019004214,06019004214,"Census Tract 42.14, Fresno County, California",1819,129
1400000US06019004215,06019004215,"Census Tract 42.15, Fresno County, California",1376,60
1400000US06019004216,06019004216,"Census Tract 42.16, Fresno County, California",1342,100
1400000US06019004301,06019004301,"Census Tract 43.01, Fresno County, California",1252,184
1400000US06019004302,06019004302,"Census Tract 43.02, Fresno County, California",1397,142
1400000US06019004303,06019004303,"Census Tract 43.03, Fresno County, California",950,444
1400000US06019004404,06019004404,"Census Tract 44.04, Fresno County, California",893,34
1400000US06019004405,06019004405,"Census Tract 44.05, Fresno County, California",1331,295
1400000US06019004406,06019004406,"Census Tract 44.06, Fresno County, California",999,70
1400000US06019004408,06019004408,"Census Tract 44.08, Fresno County, California",1029,50
1400000US06019004409,06019004409,"Census Tract 44.09, Fresno County, California",1190,93
1400000US06019004503,06019004503,"Census Tract 45.03, Fresno County, California",956,71
1400000US06019004504,06019004504,"Census Tract 45.04, Fresno County, California",1011,69
1400000US06019004505,06019004505,"Census Tract 45.05, Fresno County, California",789,22
1400000US06019004506,06019004506,"Census Tract 45.06, Fresno County, California",897,56
1400000US06019004601,06019004601,"Census Tract 46.01, Fresno County, California",1164,178
1400000US06019004602,06019004602,"Census Tract 46.02, Fresno County, California",1034,439
1400000US06019004701,06019004701,"Census Tract 47.01, Fresno County, California",927,137
1400000US06019004703,06019004703,"Census Tract 47.03, Fresno County, California",918,138
1400000US06019004704,06019004704,"Census Tract 47.04, Fresno County, California",812,52
1400000US06019004801,06019004801,"Census Tract 48.01, Fresno County, California",789,45
1400000US06019004802,06019004802,"Census Tract 48.02, Fresno County, California",855,46
1400000US06019004901,06019004901,"Census Tract 49.01, Fresno County, California",777,54
1400000US06019004902,06019004902,"Census Tract 49.02, Fresno County, California",1015,178
1400000US06019005000,06019005000,"Census Tract 50, Fresno County, California",903,82
1400000US06019005100,06019005100,"Census Tract 51, Fresno County, California",787,50
1400000US06019005202,06019005202,"Census Tract 52.02, Fresno County, California",725,58
1400000US06019005203,06019005203,"Census Tract 52.03, Fresno County, California",792,96
1400000US06019005204,06019005204,"Census Tract 52.04, Fresno County, California",943,35
1400000US06019005301,06019005301,"Census Tract 53.01, Fresno County, California",991,168
1400000US06019005302,06019005302,"Census Tract 53.02, Fresno County, California",848,35
1400000US06019005304,06019005304,"Census Tract 53.04, Fresno County, California",724,21
1400000US06019005305,06019005305,"Census Tract 53.05, Fresno County, California",1108,73
1400000US06019005403,06019005403,"Census Tract 54.03, Fresno County, California",739,86
1400000US06019005405,06019005405,"Census Tract 54.05, Fresno County, California",1064,167
1400000US06019005406,06019005406,"Census Tract 54.06, Fresno County, California",1378,73
1400000US06019005407,06019005407,"Census Tract 54.07, Fresno County, California",968,44
1400000US06019005408,06019005408,"Census Tract 54.08, Fresno County, California",1308,118
1400000US06019005409,06019005409,"Census Tract 54.09, Fresno County, California",840,70
1400000US06019005410,06019005410,"Census Tract 54.10, Fresno County, California",867,32
1400000US06019005503,06019005503,"Census Tract 55.03, Fresno County, California",,
1400000US06019005504,06019005504,"Census Tract 55.04, Fresno County, California",1567,194
1400000US06019005505,06019005505,"Census Tract 55.05, Fresno County, California",1793,66
1400000US06019005507,06019005507,"Census Tract 55.07, Fresno County, California",1219,92
1400000US06019005508,06019005508,"Census Tract 55.08, Fresno County, California",1441,148
1400000US06019005509,06019005509,"Census Tract 55.09, Fresno County, California",1172,112
1400000US06019005510,06019005510,"Census Tract 55.10, Fresno County, California",1552,379
1400000US06019005512,06019005512,"Census Tract 55.12, Fresno County, California",1407,140
1400000US06019005513,06019005513,"Census Tract 55.13, Fresno County, California",1505,315
1400000US06019005514,06019005514,"Census Tract 55.14, Fresno County, California",1392,136
1400000US06019005515,06019005515,"Census Tract 55.15, Fresno County, California",586,1235
1400000US06019005516,06019005516,"Census Tract 55.16, Fresno County, California",1376,58
1400000US06019005517,06019005517,"Census Tract 55.17, Fresno County, California",1619,151
1400000US06019005518,06019005518,"Census Tract 55.18, Fresno County, California",1662,124
1400000US06019005520,06019005520,"Census Tract 55.20, Fresno County, California",,
1400000US06019005522,06019005522,"Census Tract 55.22, Fresno County, California",1849,221
1400000US06019005524,06019005524,"Census Tract 55.24, Fresno County, California",1667,128
1400000US06019005525,06019005525,"Census Tract 55.25, Fresno County, California",1076,247
1400000US06019005602,06019005602,"Census Tract 56.02, Fresno County, California",851,37
1400000US06019005605,06019005605,"Census Tract 56.05, Fresno County, California",1563,1240
1400000US06019005606,06019005606,"Census Tract 56.06, Fresno County, California",1238,277
1400000US06019005607,06019005607,"Census Tract 56.07, Fresno County, California",894,55
1400000US06019005608,06019005608,"Census Tract 56.08, Fresno County, California",1007,126
1400000US06019005701,06019005701,"Census Tract 57.01, Fresno County, California",1172,86
1400000US06019005702,06019005702,"Census Tract 57.02, Fresno County, California",1464,117
1400000US06019005703,06019005703,"Census Tract 57.03, Fresno County, California",1419,57
1400000US06019005704,06019005704,"Census Tract 57.04, Fresno County, California",981,41
1400000US06019005801,06019005801,"Census Tract 58.01, Fresno County, California",1328,80
1400000US06019005802,06019005802,"Census Tract 58.02, Fresno County, California",1927,286
1400000US06019005804,06019005804,"Census Tract 58.04, Fresno County, California",1187,152
1400000US06019005805,06019005805,"Census Tract 58.05, Fresno County, California",1720,187
1400000US06019005904,06019005904,"Census Tract 59.04, Fresno County, California",1160,232
1400000US06019005905,06019005905,"Census Tract 59.05, Fresno County, California",1820,370
1400000US06019005906,06019005906,"Census Tract 59.06, Fresno County, California",639,370
1400000US06019005907,06019005907,"Census Tract 59.07, Fresno County, California",1610,185
1400000US06019005909,06019005909,"Census Tract 59.09, Fresno County, California",1424,207
1400000US06019005911,06019005911,"Census Tract 59.11, Fresno County, California",,
1400000US06019005912,06019005912,"Census Tract 59.12, Fresno County, California",1319,538
1400000US06019006000,06019006000,"Census Tract 60, Fresno County, California",870,70
1400000US06019006100,06019006100,"Census Tract 61, Fresno County, California",1019,185
1400000US06019006201,06019006201,"Census Tract 62.01, Fresno County, California",736,33
1400000US06019006202,06019006202,"Census Tract 62.02, Fresno County, California",844,107
1400000US06019006300,06019006300,"Census Tract 63, Fresno County, California",1082,315
1400000US06019006402,06019006402,"Census Tract 64.02, Fresno County, California",822,174
1400000US06019006403,06019006403,"Census Tract 64.03, Fresno County, California",798,202
1400000US06019006404,06019006404,"Census Tract 64.04, Fresno County, California",1134,216
1400000US06019006405,06019006405,"Census Tract 64.05, Fresno County, California",893,484
1400000US06019006501,06019006501,"Census Tract 65.01, Fresno County, California",770,109
1400000US06019006502,06019006502,"Census Tract 65.02, Fresno County, California",683,56
1400000US06019006602,06019006602,"Census Tract 66.02, Fresno County, California",821,54
1400000US06019006603,06019006603,"Census Tract 66.03, Fresno County, California",904,96
1400000US06019006604,06019006604,"Census Tract 66.04, Fresno County, California",864,41
1400000US06019006700,06019006700,"Census Tract 67, Fresno County, California",908,45
1400000US06019006802,06019006802,"Census Tract 68.02, Fresno County, California",686,133
1400000US06019006900,06019006900,"Census Tract 69, Fresno County, California",579,57
1400000US06019007002,06019007002,"Census Tract 70.02, Fresno County, California",752,137
1400000US06019007003,06019007003,"Census Tract 70.03, Fresno County, California",1066,87
1400000US06019007004,06019007004,"Census Tract 70.04, Fresno County, California",836,78
1400000US06019007100,06019007100,"Census Tract 71, Fresno County, California",722,76
1400000US06019007201,06019007201,"Census Tract 72.01, Fresno County, California",825,105
1400000US06019007202,06019007202,"Census Tract 72.02, Fresno County, California",842,95
1400000US06019007300,06019007300,"Census Tract 73, Fresno County, California",879,83
1400000US06019007400,06019007400,"Census Tract 74, Fresno County, California",710,89
1400000US06019007500,06019007500,"Census Tract 75, Fresno County, California",846,52
1400000US06019007600,06019007600,"Census Tract 76, Fresno County, California",739,195
1400000US06019007700,06019007700,"Census Tract 77, Fresno County, California",854,75
1400000US06019007801,06019007801,"Census Tract 78.01, Fresno County, California",771,283
1400000US06019007802,06019007802,"Census Tract 78.02, Fresno County, California",626,58
1400000US06019007901,06019007901,"Census Tract 79.01, Fresno County, California",,
1400000US06019007902,06019007902,"Census Tract 79.02, Fresno County, California",923,130
1400000US06019008000,06019008000,"Census Tract 80, Fresno County, California",730,104
1400000US06019008100,06019008100,"Census Tract 81, Fresno County, California",744,208
1400000US06019008200,06019008200,"Census Tract 82, Fresno County, California",568,94
1400000US06019008301,06019008301,"Census Tract 83.01, Fresno County, California",725,37
1400000US06019008302,06019008302,"Census Tract 83.02, Fresno County, California",626,56
1400000US06019008401,06019008401,"Census Tract 84.01, Fresno County, California",686,30
1400000US06019008402,06019008402,"Census Tract 84.02, Fresno County, California",808,301
1400000US06019008501,06019008501,"Census Tract 85.01, Fresno County, California",759,26
1400000US06019008502,06019008502,"Census Tract 85.02, Fresno County, California",791,238
1400000US06021010100,06021010100,"Census Tract 101, Glenn County, California",693,87
1400000US06021010200,06021010200,"Census Tract 102, Glenn County, California",680,178
1400000US06021010300,06021010300,"Census Tract 103, Glenn County, California",838,56
1400000US06021010400,06021010400,"Census Tract 104, Glenn County, California",721,50
1400000US06021010501,06021010501,"Census Tract 105.01, Glenn County, California",726,134
1400000US06021010502,06021010502,"Census Tract 105.02, Glenn County, California",658,260
1400000US06023000100,06023000100,"Census Tract 1, Humboldt County, California",723,30
1400000US06023000200,06023000200,"Census Tract 2, Humboldt County, California",864,53
1400000US06023000300,06023000300,"Census Tract 3, Humboldt County, California",911,79
1400000US06023000400,06023000400,"Census Tract 4, Humboldt County, California",920,91
1400000US06023000500,06023000500,"Census Tract 5, Humboldt County, California",749,93
1400000US06023000600,06023000600,"Census Tract 6, Humboldt County, California",974,147
1400000US06023000700,06023000700,"Census Tract 7, Humboldt County, California",992,88
1400000US06023000800,06023000800,"Census Tract 8, Humboldt County, California",1051,99
1400000US06023000900,06023000900,"Census Tract 9, Humboldt County, California",1136,153
1400000US06023001000,06023001000,"Census Tract 10, Humboldt County, California",847,44
1400000US06023001101,06023001101,"Census Tract 11.01, Humboldt County, California",1098,353
1400000US06023001200,06023001200,"Census Tract 12, Humboldt County, California",854,51
1400000US06023001300,06023001300,"Census Tract 13, Humboldt County, California",887,126
1400000US06023010102,06023010102,"Census Tract 101.02, Humboldt County, California",717,226
1400000US06023010200,06023010200,"Census Tract 102, Humboldt County, California",888,60
1400000US06023010300,06023010300,"Census Tract 103, Humboldt County, California",963,104
1400000US06023010400,06023010400,"Census Tract 104, Humboldt County, California",1013,172
1400000US06023010501,06023010501,"Census Tract 105.01, Humboldt County, California",988,183
1400000US06023010502,06023010502,"Census Tract 105.02, Humboldt County, California",987,185
1400000US06023010600,06023010600,"Census Tract 106, Humboldt County, California",1274,395
1400000US06023010700,06023010700,"Census Tract 107, Humboldt County, California",952,153
1400000US06023010800,06023010800,"Census Tract 108, Humboldt County, California",896,197
1400000US06023010901,06023010901,"Census Tract 109.01, Humboldt County, California",748,58
1400000US06023010902,06023010902,"Census Tract 109.02, Humboldt County, California",911,145
1400000US06023011000,06023011000,"Census Tract 110, Humboldt County, California",949,94
1400000US06023011100,06023011100,"Census Tract 111, Humboldt County, California",899,85
1400000US06023011200,06023011200,"Census Tract 112, Humboldt County, California",932,175
1400000US06023011500,06023011500,"Census Tract 115, Humboldt County, California",786,364
1400000US06023011600,06023011600,"Census Tract 116, Humboldt County, California",1058,114
1400000US06023940000,06023940000,"Census Tract 9400, Humboldt County, California",456,77
1400000US06023990100,06023990100,"Census Tract 9901, Humboldt County, California",,
1400000US06025010101,06025010101,"Census Tract 101.01, Imperial County, California",,
1400000US06025010102,06025010102,"Census Tract 101.02, Imperial County, California",732,59
1400000US06025010200,06025010200,"Census Tract 102, Imperial County, California",631,76
1400000US06025010300,06025010300,"Census Tract 103, Imperial County, California",725,506
1400000US06025010400,06025010400,"Census Tract 104, Imperial County, California",779,130
1400000US06025010500,06025010500,"Census Tract 105, Imperial County, California",655,75
1400000US06025010600,06025010600,"Census Tract 106, Imperial County, California",859,97
1400000US06025010700,06025010700,"Census Tract 107, Imperial County, California",675,123
1400000US06025010800,06025010800,"Census Tract 108, Imperial County, California",636,48
1400000US06025010900,06025010900,"Census Tract 109, Imperial County, California",759,53
1400000US06025011000,06025011000,"Census Tract 110, Imperial County, California",1070,87
1400000US06025011100,06025011100,"Census Tract 111, Imperial County, California",768,92
1400000US06025011201,06025011201,"Census Tract 112.01, Imperial County, California",740,66
1400000US06025011202,06025011202,"Census Tract 112.02, Imperial County, California",714,23
1400000US06025011300,06025011300,"Census Tract 113, Imperial County, California",775,97
1400000US06025011400,06025011400,"Census Tract 114, Imperial County, California",696,58
1400000US06025011500,06025011500,"Census Tract 115, Imperial County, California",659,66
1400000US06025011600,06025011600,"Census Tract 116, Imperial County, California",735,48
1400000US06025011700,06025011700,"Census Tract 117, Imperial County, California",952,127
1400000US06025011801,06025011801,"Census Tract 118.01, Imperial County, California",1155,168
1400000US06025011802,06025011802,"Census Tract 118.02, Imperial County, California",911,42
1400000US06025011803,06025011803,"Census Tract 118.03, Imperial County, California",1383,79
1400000US06025011900,06025011900,"Census Tract 119, Imperial County, California",836,229
1400000US06025012001,06025012001,"Census Tract 120.01, Imperial County, California",815,88
1400000US06025012002,06025012002,"Census Tract 120.02, Imperial County, California",1071,90
1400000US06025012100,06025012100,"Census Tract 121, Imperial County, California",762,79
1400000US06025012200,06025012200,"Census Tract 122, Imperial County, California",780,100
1400000US06025012301,06025012301,"Census Tract 123.01, Imperial County, California",963,179
1400000US06025012302,06025012302,"Census Tract 123.02, Imperial County, California",805,44
1400000US06025012400,06025012400,"Census Tract 124, Imperial County, California",503,135
1400000US06025940000,06025940000,"Census Tract 9400, Imperial County, California",533,65
1400000US06027000100,06027000100,"Census Tract 1, Inyo County, California",728,291
1400000US06027000200,06027000200,"Census Tract 2, Inyo County, California",1110,74
1400000US06027000300,06027000300,"Census Tract 3, Inyo County, California",1569,563
1400000US06027000400,06027000400,"Census Tract 4, Inyo County, California",825,32
1400000US06027000500,06027000500,"Census Tract 5, Inyo County, California",889,107
1400000US06027000800,06027000800,"Census Tract 8, Inyo County, California",719,87
1400000US06029000101,06029000101,"Census Tract 1.01, Kern County, California",1051,69
1400000US06029000102,06029000102,"Census Tract 1.02, Kern County, California",827,87
1400000US06029000200,06029000200,"Census Tract 2, Kern County, California",728,34
1400000US06029000300,06029000300,"Census Tract 3, Kern County, California",759,67
1400000US06029000400,06029000400,"Census Tract 4, Kern County, California",648,106
1400000US06029000503,06029000503,"Census Tract 5.03, Kern County, California",1715,82
1400000US06029000504,06029000504,"Census Tract 5.04, Kern County, California",811,135
1400000US06029000505,06029000505,"Census Tract 5.05, Kern County, California",1505,450
1400000US06029000506,06029000506,"Census Tract 5.06, Kern County, California",1220,64
1400000US06029000507,06029000507,"Census Tract 5.07, Kern County, California",1049,541
1400000US06029000600,06029000600,"Census Tract 6, Kern County, California",743,33
1400000US06029000700,06029000700,"Census Tract 7, Kern County, California",1165,49
1400000US06029000800,06029000800,"Census Tract 8, Kern County, California",1102,68
1400000US06029000902,06029000902,"Census Tract 9.02, Kern County, California",991,195
1400000US06029000903,06029000903,"Census Tract 9.03, Kern County, California",810,258
1400000US06029000904,06029000904,"Census Tract 9.04, Kern County, California",882,57
1400000US06029000905,06029000905,"Census Tract 9.05, Kern County, California",847,155
1400000US06029000906,06029000906,"Census Tract 9.06, Kern County, California",1064,138
1400000US06029000907,06029000907,"Census Tract 9.07, Kern County, California",1098,82
1400000US06029000908,06029000908,"Census Tract 9.08, Kern County, California",985,103
1400000US06029000909,06029000909,"Census Tract 9.09, Kern County, California",1506,233
1400000US06029000910,06029000910,"Census Tract 9.10, Kern County, California",914,84
1400000US06029001000,06029001000,"Census Tract 10, Kern County, California",1069,78
1400000US06029001101,06029001101,"Census Tract 11.01, Kern County, California",837,103
1400000US06029001102,06029001102,"Census Tract 11.02, Kern County, California",921,96
1400000US06029001103,06029001103,"Census Tract 11.03, Kern County, California",774,106
1400000US06029001201,06029001201,"Census Tract 12.01, Kern County, California",1005,270
1400000US06029001202,06029001202,"Census Tract 12.02, Kern County, California",653,41
1400000US06029001300,06029001300,"Census Tract 13, Kern County, California",763,37
1400000US06029001400,06029001400,"Census Tract 14, Kern County, California",771,35
1400000US06029001500,06029001500,"Census Tract 15, Kern County, California",803,131
1400000US06029001600,06029001600,"Census Tract 16, Kern County, California",608,37
1400000US06029001700,06029001700,"Census Tract 17, Kern County, California",799,130
1400000US06029001801,06029001801,"Census Tract 18.01, Kern County, California",868,60
1400000US06029001802,06029001802,"Census Tract 18.02, Kern County, California",1082,88
1400000US06029001901,06029001901,"Census Tract 19.01, Kern County, California",884,83
1400000US06029001902,06029001902,"Census Tract 19.02, Kern County, California",758,53
1400000US06029002000,06029002000,"Census Tract 20, Kern County, California",683,42
1400000US06029002100,06029002100,"Census Tract 21, Kern County, California",775,127
1400000US06029002200,06029002200,"Census Tract 22, Kern County, California",735,38
1400000US06029002301,06029002301,"Census Tract 23.01, Kern County, California",815,84
1400000US06029002302,06029002302,"Census Tract 23.02, Kern County, California",781,59
1400000US06029002400,06029002400,"Census Tract 24, Kern County, California",938,89
1400000US06029002500,06029002500,"Census Tract 25, Kern County, California",734,88
1400000US06029002600,06029002600,"Census Tract 26, Kern County, California",1040,113
1400000US06029002700,06029002700,"Census Tract 27, Kern County, California",1013,109
1400000US06029002804,06029002804,"Census Tract 28.04, Kern County, California",1121,170
1400000US06029002806,06029002806,"Census Tract 28.06, Kern County, California",1139,81
1400000US06029002807,06029002807,"Census Tract 28.07, Kern County, California",1971,726
1400000US06029002808,06029002808,"Census Tract 28.08, Kern County, California",1234,91
1400000US06029002811,06029002811,"Census Tract 28.11, Kern County, California",,
1400000US06029002812,06029002812,"Census Tract 28.12, Kern County, California",787,53
1400000US06029002813,06029002813,"Census Tract 28.13, Kern County, California",787,29
1400000US06029002814,06029002814,"Census Tract 28.14, Kern County, California",844,36
1400000US06029002815,06029002815,"Census Tract 28.15, Kern County, California",878,60
1400000US06029002816,06029002816,"Census Tract 28.16, Kern County, California",902,65
1400000US06029002817,06029002817,"Census Tract 28.17, Kern County, California",983,69
1400000US06029002818,06029002818,"Census Tract 28.18, Kern County, California",1098,61
1400000US06029002819,06029002819,"Census Tract 28.19, Kern County, California",1023,65
1400000US06029002820,06029002820,"Census Tract 28.20, Kern County, California",1562,125
1400000US06029002821,06029002821,"Census Tract 28.21, Kern County, California",1255,106
1400000US06029002900,06029002900,"Census Tract 29, Kern County, California",785,55
1400000US06029003000,06029003000,"Census Tract 30, Kern County, California",928,139
1400000US06029003103,06029003103,"Census Tract 31.03, Kern County, California",854,50
1400000US06029003112,06029003112,"Census Tract 31.12, Kern County, California",878,50
1400000US06029003113,06029003113,"Census Tract 31.13, Kern County, California",931,69
1400000US06029003114,06029003114,"Census Tract 31.14, Kern County, California",1093,252
1400000US06029003115,06029003115,"Census Tract 31.15, Kern County, California",1084,76
1400000US06029003121,06029003121,"Census Tract 31.21, Kern County, California",905,159
1400000US06029003122,06029003122,"Census Tract 31.22, Kern County, California",1076,93
1400000US06029003123,06029003123,"Census Tract 31.23, Kern County, California",1612,199
1400000US06029003124,06029003124,"Census Tract 31.24, Kern County, California",1509,252
1400000US06029003202,06029003202,"Census Tract 32.02, Kern County, California",1070,96
1400000US06029003203,06029003203,"Census Tract 32.03, Kern County, California",,
1400000US06029003204,06029003204,"Census Tract 32.04, Kern County, California",1714,199
1400000US06029003205,06029003205,"Census Tract 32.05, Kern County, California",1618,152
1400000US06029003206,06029003206,"Census Tract 32.06, Kern County, California",1330,265
1400000US06029003303,06029003303,"Census Tract 33.03, Kern County, California",729,103
1400000US06029003304,06029003304,"Census Tract 33.04, Kern County, California",826,59
1400000US06029003305,06029003305,"Census Tract 33.05, Kern County, California",934,72
1400000US06029003306,06029003306,"Census Tract 33.06, Kern County, California",1243,244
1400000US06029003400,06029003400,"Census Tract 34, Kern County, California",864,56
1400000US06029003500,06029003500,"Census Tract 35, Kern County, California",776,209
1400000US06029003600,06029003600,"Census Tract 36, Kern County, California",962,83
1400000US06029003700,06029003700,"Census Tract 37, Kern County, California",770,174
1400000US06029003803,06029003803,"Census Tract 38.03, Kern County, California",1607,474
1400000US06029003804,06029003804,"Census Tract 38.04, Kern County, California",1555,170
1400000US06029003805,06029003805,"Census Tract 38.05, Kern County, California",1717,71
1400000US06029003806,06029003806,"Census Tract 38.06, Kern County, California",1846,194
1400000US06029003807,06029003807,"Census Tract 38.07, Kern County, California",1275,190
1400000US06029003808,06029003808,"Census Tract 38.08, Kern County, California",1426,142
1400000US06029003809,06029003809,"Census Tract 38.09, Kern County, California",1311,192
1400000US06029003810,06029003810,"Census Tract 38.10, Kern County, California",1625,753
1400000US06029003811,06029003811,"Census Tract 38.11, Kern County, California",1097,167
1400000US06029003812,06029003812,"Census Tract 38.12, Kern County, California",1449,212
1400000US06029003813,06029003813,"Census Tract 38.13, Kern County, California",1816,151
1400000US06029003900,06029003900,"Census Tract 39, Kern County, California",1049,446
1400000US06029004000,06029004000,"Census Tract 40, Kern County, California",876,87
1400000US06029004101,06029004101,"Census Tract 41.01, Kern County, California",775,67
1400000US06029004102,06029004102,"Census Tract 41.02, Kern County, California",678,35
1400000US06029004200,06029004200,"Census Tract 42, Kern County, California",620,44
1400000US06029004301,06029004301,"Census Tract 43.01, Kern County, California",678,45
1400000US06029004302,06029004302,"Census Tract 43.02, Kern County, California",,
1400000US06029004401,06029004401,"Census Tract 44.01, Kern County, California",788,133
1400000US06029004402,06029004402,"Census Tract 44.02, Kern County, California",530,55
1400000US06029004500,06029004500,"Census Tract 45, Kern County, California",619,29
1400000US06029004601,06029004601,"Census Tract 46.01, Kern County, California",,
1400000US06029004603,06029004603,"Census Tract 46.03, Kern County, California",,
1400000US06029004604,06029004604,"Census Tract 46.04, Kern County, California",797,202
1400000US06029004701,06029004701,"Census Tract 47.01, Kern County, California",821,57
1400000US06029004702,06029004702,"Census Tract 47.02, Kern County, California",777,72
1400000US06029004800,06029004800,"Census Tract 48, Kern County, California",644,108
1400000US06029004901,06029004901,"Census Tract 49.01, Kern County, California",834,61
1400000US06029004902,06029004902,"Census Tract 49.02, Kern County, California",1009,152
1400000US06029005003,06029005003,"Census Tract 50.03, Kern County, California",690,106
1400000US06029005004,06029005004,"Census Tract 50.04, Kern County, California",758,63
1400000US06029005103,06029005103,"Census Tract 51.03, Kern County, California",763,42
1400000US06029005104,06029005104,"Census Tract 51.04, Kern County, California",1444,330
1400000US06029005201,06029005201,"Census Tract 52.01, Kern County, California",713,229
1400000US06029005203,06029005203,"Census Tract 52.03, Kern County, California",857,648
1400000US06029005204,06029005204,"Census Tract 52.04, Kern County, California",737,145
1400000US06029005300,06029005300,"Census Tract 53, Kern County, California",819,100
1400000US06029005401,06029005401,"Census Tract 54.01, Kern County, California",842,51
1400000US06029005402,06029005402,"Census Tract 54.02, Kern County, California",919,149
1400000US06029005403,06029005403,"Census Tract 54.03, Kern County, California",815,92
