GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US06037670328,06037670328,"Census Tract 6703.28, Los Angeles County, California","$2,000+",$***
1400000US06037670403,06037670403,"Census Tract 6704.03, Los Angeles County, California","$2,000+",$***
1400000US06037670406,06037670406,"Census Tract 6704.06, Los Angeles County, California","$2,000+",$***
1400000US06037670407,06037670407,"Census Tract 6704.07, Los Angeles County, California","$2,000+",$***
1400000US06037670411,06037670411,"Census Tract 6704.11, Los Angeles County, California","$2,000+",$***
1400000US06037670413,06037670413,"Census Tract 6704.13, Los Angeles County, California","$2,000+",$***
1400000US06037670602,06037670602,"Census Tract 6706.02, Los Angeles County, California","$2,000+",$***
1400000US06037670702,06037670702,"Census Tract 6707.02, Los Angeles County, California","$2,000+",$***
1400000US06037700600,06037700600,"Census Tract 7006, Los Angeles County, California","$2,000+",$***
1400000US06037700801,06037700801,"Census Tract 7008.01, Los Angeles County, California","$2,000+",$***
1400000US06037701000,06037701000,"Census Tract 7010, Los Angeles County, California","$2,000+",$***
1400000US06037702901,06037702901,"Census Tract 7029.01, Los Angeles County, California","$2,000+",$***
1400000US06037800101,06037800101,"Census Tract 8001.01, Los Angeles County, California","$2,000+",$***
1400000US06037800202,06037800202,"Census Tract 8002.02, Los Angeles County, California","$2,000+",$***
1400000US06037800204,06037800204,"Census Tract 8002.04, Los Angeles County, California","$2,000+",$***
1400000US06037800324,06037800324,"Census Tract 8003.24, Los Angeles County, California","$2,000+",$***
1400000US06037800330,06037800330,"Census Tract 8003.30, Los Angeles County, California","$2,000+",$***
1400000US06037800331,06037800331,"Census Tract 8003.31, Los Angeles County, California","$2,000+",$***
1400000US06037800332,06037800332,"Census Tract 8003.32, Los Angeles County, California","$2,000+",$***
1400000US06037800406,06037800406,"Census Tract 8004.06, Los Angeles County, California","$2,000+",$***
1400000US06037800408,06037800408,"Census Tract 8004.08, Los Angeles County, California","$2,000+",$***
1400000US06037800410,06037800410,"Census Tract 8004.10, Los Angeles County, California","$2,000+",$***
1400000US06037800504,06037800504,"Census Tract 8005.04, Los Angeles County, California","$2,000+",$***
1400000US06037800506,06037800506,"Census Tract 8005.06, Los Angeles County, California","$2,000+",$***
1400000US06037901003,06037901003,"Census Tract 9010.03, Los Angeles County, California",$-,$**
1400000US06037901213,06037901213,"Census Tract 9012.13, Los Angeles County, California","$2,000+",$***
1400000US06037910808,06037910808,"Census Tract 9108.08, Los Angeles County, California","$2,000+",$***
1400000US06037910809,06037910809,"Census Tract 9108.09, Los Angeles County, California","$2,000+",$***
1400000US06037910811,06037910811,"Census Tract 9108.11, Los Angeles County, California",$-,$**
1400000US06037910812,06037910812,"Census Tract 9108.12, Los Angeles County, California",$-,$**
1400000US06037920011,06037920011,"Census Tract 9200.11, Los Angeles County, California",$-,$**
1400000US06037920015,06037920015,"Census Tract 9200.15, Los Angeles County, California","$2,000+",$***
1400000US06037920016,06037920016,"Census Tract 9200.16, Los Angeles County, California","$2,000+",$***
1400000US06037920018,06037920018,"Census Tract 9200.18, Los Angeles County, California","$2,000+",$***
1400000US06037920026,06037920026,"Census Tract 9200.26, Los Angeles County, California",$-,$**
1400000US06037920028,06037920028,"Census Tract 9200.28, Los Angeles County, California","$2,000+",$***
1400000US06037920039,06037920039,"Census Tract 9200.39, Los Angeles County, California","$2,000+",$***
1400000US06037920043,06037920043,"Census Tract 9200.43, Los Angeles County, California","$2,000+",$***
1400000US06037920044,06037920044,"Census Tract 9200.44, Los Angeles County, California","$2,000+",$***
1400000US06037920045,06037920045,"Census Tract 9200.45, Los Angeles County, California","$2,000+",$***
1400000US06037920107,06037920107,"Census Tract 9201.07, Los Angeles County, California","$2,000+",$***
1400000US06037920111,06037920111,"Census Tract 9201.11, Los Angeles County, California","$2,000+",$***
1400000US06037920116,06037920116,"Census Tract 9201.16, Los Angeles County, California","$2,000+",$***
1400000US06037920118,06037920118,"Census Tract 9201.18, Los Angeles County, California","$2,000+",$***
1400000US06037920119,06037920119,"Census Tract 9201.19, Los Angeles County, California",$-,$**
1400000US06037920200,06037920200,"Census Tract 9202, Los Angeles County, California",$-,$**
1400000US06037920338,06037920338,"Census Tract 9203.38, Los Angeles County, California","$2,000+",$***
1400000US06037920339,06037920339,"Census Tract 9203.39, Los Angeles County, California","$2,000+",$***
1400000US06037930101,06037930101,"Census Tract 9301.01, Los Angeles County, California",$-,$**
1400000US06037930200,06037930200,"Census Tract 9302, Los Angeles County, California","$2,000+",$***
1400000US06037980001,06037980001,"Census Tract 9800.01, Los Angeles County, California",$-,$**
1400000US06037980002,06037980002,"Census Tract 9800.02, Los Angeles County, California",$-,$**
1400000US06037980003,06037980003,"Census Tract 9800.03, Los Angeles County, California",$-,$**
1400000US06037980004,06037980004,"Census Tract 9800.04, Los Angeles County, California",$-,$**
1400000US06037980005,06037980005,"Census Tract 9800.05, Los Angeles County, California",$-,$**
1400000US06037980006,06037980006,"Census Tract 9800.06, Los Angeles County, California",$-,$**
1400000US06037980007,06037980007,"Census Tract 9800.07, Los Angeles County, California",$-,$**
1400000US06037980009,06037980009,"Census Tract 9800.09, Los Angeles County, California",$-,$**
1400000US06037980013,06037980013,"Census Tract 9800.13, Los Angeles County, California",$-,$**
1400000US06037980014,06037980014,"Census Tract 9800.14, Los Angeles County, California",$-,$**
1400000US06037980018,06037980018,"Census Tract 9800.18, Los Angeles County, California",$-,$**
1400000US06037980019,06037980019,"Census Tract 9800.19, Los Angeles County, California",$-,$**
1400000US06037980020,06037980020,"Census Tract 9800.20, Los Angeles County, California",$-,$**
1400000US06037980021,06037980021,"Census Tract 9800.21, Los Angeles County, California",$-,$**
1400000US06037980022,06037980022,"Census Tract 9800.22, Los Angeles County, California",$-,$**
1400000US06037980023,06037980023,"Census Tract 9800.23, Los Angeles County, California",$-,$**
1400000US06037980024,06037980024,"Census Tract 9800.24, Los Angeles County, California",$-,$**
1400000US06037980025,06037980025,"Census Tract 9800.25, Los Angeles County, California",$-,$**
1400000US06037980026,06037980026,"Census Tract 9800.26, Los Angeles County, California",$-,$**
1400000US06037980028,06037980028,"Census Tract 9800.28, Los Angeles County, California",$-,$**
1400000US06037980030,06037980030,"Census Tract 9800.30, Los Angeles County, California",$-,$**
1400000US06037980031,06037980031,"Census Tract 9800.31, Los Angeles County, California",$-,$**
1400000US06037980033,06037980033,"Census Tract 9800.33, Los Angeles County, California",$-,$**
1400000US06037990100,06037990100,"Census Tract 9901, Los Angeles County, California",$-,$**
1400000US06037990200,06037990200,"Census Tract 9902, Los Angeles County, California",$-,$**
1400000US06037990300,06037990300,"Census Tract 9903, Los Angeles County, California",$-,$**
1400000US06041101100,06041101100,"Census Tract 1011, Marin County, California","$2,000+",$***
1400000US06041102100,06041102100,"Census Tract 1021, Marin County, California","$2,000+",$***
1400000US06041104300,06041104300,"Census Tract 1043, Marin County, California","$2,000+",$***
1400000US06041107000,06041107000,"Census Tract 1070, Marin County, California","$2,000+",$***
1400000US06041108100,06041108100,"Census Tract 1081, Marin County, California","$2,000+",$***
1400000US06041110200,06041110200,"Census Tract 1102, Marin County, California","$2,000+",$***
1400000US06041118100,06041118100,"Census Tract 1181, Marin County, California","$2,000+",$***
1400000US06041119202,06041119202,"Census Tract 1192.02, Marin County, California","$2,000+",$***
1400000US06041121200,06041121200,"Census Tract 1212, Marin County, California","$2,000+",$***
1400000US06041122000,06041122000,"Census Tract 1220, Marin County, California",$-,$**
1400000US06041123000,06041123000,"Census Tract 1230, Marin County, California","$2,000+",$***
1400000US06041124200,06041124200,"Census Tract 1242, Marin County, California","$2,000+",$***
1400000US06041126100,06041126100,"Census Tract 1261, Marin County, California","$2,000+",$***
1400000US06041128100,06041128100,"Census Tract 1281, Marin County, California","$2,000+",$***
1400000US06041130201,06041130201,"Census Tract 1302.01, Marin County, California","$2,000+",$***
1400000US06041990100,06041990100,"Census Tract 9901, Marin County, California",$-,$**
1400000US06045990100,06045990100,"Census Tract 9901, Mendocino County, California",$-,$**
1400000US06053010701,06053010701,"Census Tract 107.01, Monterey County, California","$2,000+",$***
1400000US06053010702,06053010702,"Census Tract 107.02, Monterey County, California","$2,000+",$***
1400000US06053011602,06053011602,"Census Tract 116.02, Monterey County, California","$2,000+",$***
1400000US06053011604,06053011604,"Census Tract 116.04, Monterey County, California","$2,000+",$***
1400000US06053011900,06053011900,"Census Tract 119, Monterey County, California","$2,000+",$***
1400000US06053013100,06053013100,"Census Tract 131, Monterey County, California","$2,000+",$***
1400000US06053013200,06053013200,"Census Tract 132, Monterey County, California","$2,000+",$***
1400000US06053013400,06053013400,"Census Tract 134, Monterey County, California","$2,000+",$***
1400000US06053014104,06053014104,"Census Tract 141.04, Monterey County, California",$-,$**
1400000US06053980000,06053980000,"Census Tract 9800, Monterey County, California",$-,$**
1400000US06053990000,06053990000,"Census Tract 9900, Monterey County, California",$-,$**
1400000US06055200703,06055200703,"Census Tract 2007.03, Napa County, California","$2,000+",$***
1400000US06055200706,06055200706,"Census Tract 2007.06, Napa County, California","$2,000+",$***
1400000US06055201101,06055201101,"Census Tract 2011.01, Napa County, California","$2,000+",$***
1400000US06055201401,06055201401,"Census Tract 2014.01, Napa County, California","$2,000+",$***
1400000US06059001403,06059001403,"Census Tract 14.03, Orange County, California","$2,000+",$***
1400000US06059001704,06059001704,"Census Tract 17.04, Orange County, California","$2,000+",$***
1400000US06059001707,06059001707,"Census Tract 17.07, Orange County, California","$2,000+",$***
1400000US06059001708,06059001708,"Census Tract 17.08, Orange County, California","$2,000+",$***
1400000US06059011402,06059011402,"Census Tract 114.02, Orange County, California","$2,000+",$***
1400000US06059011709,06059011709,"Census Tract 117.09, Orange County, California","$2,000+",$***
1400000US06059011710,06059011710,"Census Tract 117.10, Orange County, California","$2,000+",$***
1400000US06059021810,06059021810,"Census Tract 218.10, Orange County, California","$2,000+",$***
1400000US06059021813,06059021813,"Census Tract 218.13, Orange County, California",$-,$**
1400000US06059021815,06059021815,"Census Tract 218.15, Orange County, California","$2,000+",$***
1400000US06059021822,06059021822,"Census Tract 218.22, Orange County, California","$2,000+",$***
1400000US06059021823,06059021823,"Census Tract 218.23, Orange County, California","$2,000+",$***
1400000US06059021824,06059021824,"Census Tract 218.24, Orange County, California","$2,000+",$***
1400000US06059021828,06059021828,"Census Tract 218.28, Orange County, California","$2,000+",$***
1400000US06059021829,06059021829,"Census Tract 218.29, Orange County, California","$2,000+",$***
1400000US06059021830,06059021830,"Census Tract 218.30, Orange County, California","$2,000+",$***
1400000US06059021903,06059021903,"Census Tract 219.03, Orange County, California","$2,000+",$***
1400000US06059021912,06059021912,"Census Tract 219.12, Orange County, California","$2,000+",$***
1400000US06059021916,06059021916,"Census Tract 219.16, Orange County, California","$2,000+",$***
1400000US06059021920,06059021920,"Census Tract 219.20, Orange County, California","$2,000+",$***
1400000US06059021921,06059021921,"Census Tract 219.21, Orange County, California","$2,000+",$***
1400000US06059021923,06059021923,"Census Tract 219.23, Orange County, California","$2,000+",$***
1400000US06059032002,06059032002,"Census Tract 320.02, Orange County, California","$2,000+",$***
1400000US06059032003,06059032003,"Census Tract 320.03, Orange County, California","$2,000+",$***
1400000US06059032020,06059032020,"Census Tract 320.20, Orange County, California","$2,000+",$***
1400000US06059032023,06059032023,"Census Tract 320.23, Orange County, California","$2,000+",$***
1400000US06059032029,06059032029,"Census Tract 320.29, Orange County, California","$2,000+",$***
1400000US06059032030,06059032030,"Census Tract 320.30, Orange County, California","$2,000+",$***
1400000US06059032031,06059032031,"Census Tract 320.31, Orange County, California","$2,000+",$***
1400000US06059032032,06059032032,"Census Tract 320.32, Orange County, California","$2,000+",$***
1400000US06059032034,06059032034,"Census Tract 320.34, Orange County, California","$2,000+",$***
1400000US06059032035,06059032035,"Census Tract 320.35, Orange County, California","$2,000+",$***
1400000US06059032036,06059032036,"Census Tract 320.36, Orange County, California","$2,000+",$***
1400000US06059032038,06059032038,"Census Tract 320.38, Orange County, California","$2,000+",$***
1400000US06059032039,06059032039,"Census Tract 320.39, Orange County, California","$2,000+",$***
1400000US06059032040,06059032040,"Census Tract 320.40, Orange County, California","$2,000+",$***
1400000US06059032042,06059032042,"Census Tract 320.42, Orange County, California","$2,000+",$***
1400000US06059032043,06059032043,"Census Tract 320.43, Orange County, California","$2,000+",$***
1400000US06059032044,06059032044,"Census Tract 320.44, Orange County, California","$2,000+",$***
1400000US06059032048,06059032048,"Census Tract 320.48, Orange County, California","$2,000+",$***
1400000US06059032050,06059032050,"Census Tract 320.50, Orange County, California","$2,000+",$***
1400000US06059032058,06059032058,"Census Tract 320.58, Orange County, California","$2,000+",$***
1400000US06059032059,06059032059,"Census Tract 320.59, Orange County, California","$2,000+",$***
1400000US06059042106,06059042106,"Census Tract 421.06, Orange County, California","$2,000+",$***
1400000US06059042111,06059042111,"Census Tract 421.11, Orange County, California","$2,000+",$***
1400000US06059042203,06059042203,"Census Tract 422.03, Orange County, California","$2,000+",$***
1400000US06059042305,06059042305,"Census Tract 423.05, Orange County, California","$2,000+",$***
1400000US06059042319,06059042319,"Census Tract 423.19, Orange County, California","$2,000+",$***
1400000US06059042324,06059042324,"Census Tract 423.24, Orange County, California","$2,000+",$***
1400000US06059042328,06059042328,"Census Tract 423.28, Orange County, California","$2,000+",$***
1400000US06059042329,06059042329,"Census Tract 423.29, Orange County, California","$2,000+",$***
1400000US06059042332,06059042332,"Census Tract 423.32, Orange County, California","$2,000+",$***
1400000US06059042333,06059042333,"Census Tract 423.33, Orange County, California","$2,000+",$***
1400000US06059042336,06059042336,"Census Tract 423.36, Orange County, California","$2,000+",$***
1400000US06059042337,06059042337,"Census Tract 423.37, Orange County, California","$2,000+",$***
1400000US06059042339,06059042339,"Census Tract 423.39, Orange County, California","$2,000+",$***
1400000US06059052404,06059052404,"Census Tract 524.04, Orange County, California",$-,$**
1400000US06059052408,06059052408,"Census Tract 524.08, Orange County, California","$2,000+",$***
1400000US06059052417,06059052417,"Census Tract 524.17, Orange County, California","$2,000+",$***
1400000US06059052419,06059052419,"Census Tract 524.19, Orange County, California","$2,000+",$***
1400000US06059052420,06059052420,"Census Tract 524.20, Orange County, California","$2,000+",$***
1400000US06059052428,06059052428,"Census Tract 524.28, Orange County, California","$2,000+",$***
1400000US06059052502,06059052502,"Census Tract 525.02, Orange County, California","$2,000+",$***
1400000US06059052506,06059052506,"Census Tract 525.06, Orange County, California","$2,000+",$***
1400000US06059052515,06059052515,"Census Tract 525.15, Orange County, California","$2,000+",$***
1400000US06059052517,06059052517,"Census Tract 525.17, Orange County, California","$2,000+",$***
1400000US06059052518,06059052518,"Census Tract 525.18, Orange County, California","$2,000+",$***
1400000US06059052520,06059052520,"Census Tract 525.20, Orange County, California","$2,000+",$***
1400000US06059052522,06059052522,"Census Tract 525.22, Orange County, California","$2,000+",$***
1400000US06059052523,06059052523,"Census Tract 525.23, Orange County, California","$2,000+",$***
1400000US06059052524,06059052524,"Census Tract 525.24, Orange County, California","$2,000+",$***
1400000US06059052526,06059052526,"Census Tract 525.26, Orange County, California","$2,000+",$***
1400000US06059062612,06059062612,"Census Tract 626.12, Orange County, California","$2,000+",$***
1400000US06059062621,06059062621,"Census Tract 626.21, Orange County, California","$2,000+",$***
1400000US06059062628,06059062628,"Census Tract 626.28, Orange County, California","$2,000+",$***
1400000US06059062629,06059062629,"Census Tract 626.29, Orange County, California","$2,000+",$***
1400000US06059062630,06059062630,"Census Tract 626.30, Orange County, California","$2,000+",$***
1400000US06059062631,06059062631,"Census Tract 626.31, Orange County, California","$2,000+",$***
1400000US06059062632,06059062632,"Census Tract 626.32, Orange County, California","$2,000+",$***
1400000US06059062633,06059062633,"Census Tract 626.33, Orange County, California","$2,000+",$***
1400000US06059062639,06059062639,"Census Tract 626.39, Orange County, California","$2,000+",$***
1400000US06059062642,06059062642,"Census Tract 626.42, Orange County, California","$2,000+",$***
1400000US06059062643,06059062643,"Census Tract 626.43, Orange County, California","$2,000+",$***
1400000US06059062644,06059062644,"Census Tract 626.44, Orange County, California","$2,000+",$***
1400000US06059062645,06059062645,"Census Tract 626.45, Orange County, California","$2,000+",$***
1400000US06059062702,06059062702,"Census Tract 627.02, Orange County, California","$2,000+",$***
1400000US06059062900,06059062900,"Census Tract 629, Orange County, California","$2,000+",$***
1400000US06059063005,06059063005,"Census Tract 630.05, Orange County, California","$2,000+",$***
1400000US06059063007,06059063007,"Census Tract 630.07, Orange County, California","$2,000+",$***
1400000US06059063008,06059063008,"Census Tract 630.08, Orange County, California","$2,000+",$***
1400000US06059063009,06059063009,"Census Tract 630.09, Orange County, California","$2,000+",$***
1400000US06059063500,06059063500,"Census Tract 635, Orange County, California","$2,000+",$***
1400000US06059063805,06059063805,"Census Tract 638.05, Orange County, California","$2,000+",$***
1400000US06059074110,06059074110,"Census Tract 741.10, Orange County, California","$2,000+",$***
1400000US06059075604,06059075604,"Census Tract 756.04, Orange County, California","$2,000+",$***
1400000US06059075606,06059075606,"Census Tract 756.06, Orange County, California",$-,$**
1400000US06059075703,06059075703,"Census Tract 757.03, Orange County, California","$2,000+",$***
1400000US06059075808,06059075808,"Census Tract 758.08, Orange County, California","$2,000+",$***
1400000US06059075809,06059075809,"Census Tract 758.09, Orange County, California","$2,000+",$***
1400000US06059075810,06059075810,"Census Tract 758.10, Orange County, California","$2,000+",$***
1400000US06059075813,06059075813,"Census Tract 758.13, Orange County, California","$2,000+",$***
1400000US06059086305,06059086305,"Census Tract 863.05, Orange County, California","$2,000+",$***
1400000US06059086801,06059086801,"Census Tract 868.01, Orange County, California","$2,000+",$***
1400000US06059088401,06059088401,"Census Tract 884.01, Orange County, California","$2,000+",$***
1400000US06059099226,06059099226,"Census Tract 992.26, Orange County, California","$2,000+",$***
1400000US06059099230,06059099230,"Census Tract 992.30, Orange County, California","$2,000+",$***
1400000US06059099231,06059099231,"Census Tract 992.31, Orange County, California","$2,000+",$***
1400000US06059099232,06059099232,"Census Tract 992.32, Orange County, California","$2,000+",$***
1400000US06059099237,06059099237,"Census Tract 992.37, Orange County, California","$2,000+",$***
1400000US06059099239,06059099239,"Census Tract 992.39, Orange County, California","$2,000+",$***
1400000US06059099243,06059099243,"Census Tract 992.43, Orange County, California","$2,000+",$***
1400000US06059099245,06059099245,"Census Tract 992.45, Orange County, California","$2,000+",$***
1400000US06059099246,06059099246,"Census Tract 992.46, Orange County, California","$2,000+",$***
1400000US06059099308,06059099308,"Census Tract 993.08, Orange County, California","$2,000+",$***
1400000US06059099415,06059099415,"Census Tract 994.15, Orange County, California","$2,000+",$***
1400000US06059099504,06059099504,"Census Tract 995.04, Orange County, California","$2,000+",$***
1400000US06059099514,06059099514,"Census Tract 995.14, Orange County, California","$2,000+",$***
1400000US06059099604,06059099604,"Census Tract 996.04, Orange County, California","$2,000+",$***
1400000US06059099906,06059099906,"Census Tract 999.06, Orange County, California","$2,000+",$***
1400000US06059110007,06059110007,"Census Tract 1100.07, Orange County, California","$2,000+",$***
1400000US06059110010,06059110010,"Census Tract 1100.10, Orange County, California","$2,000+",$***
1400000US06059110012,06059110012,"Census Tract 1100.12, Orange County, California","$2,000+",$***
1400000US06059110015,06059110015,"Census Tract 1100.15, Orange County, California","$2,000+",$***
1400000US06059110114,06059110114,"Census Tract 1101.14, Orange County, California","$2,000+",$***
1400000US06059110118,06059110118,"Census Tract 1101.18, Orange County, California","$2,000+",$***
1400000US06059110605,06059110605,"Census Tract 1106.05, Orange County, California","$2,000+",$***
1400000US06059980000,06059980000,"Census Tract 9800, Orange County, California",$-,$**
1400000US06059990100,06059990100,"Census Tract 9901, Orange County, California",$-,$**
1400000US06061020601,06061020601,"Census Tract 206.01, Placer County, California","$2,000+",$***
1400000US06061020606,06061020606,"Census Tract 206.06, Placer County, California","$2,000+",$***
1400000US06061021039,06061021039,"Census Tract 210.39, Placer County, California",$-,$**
1400000US06061021123,06061021123,"Census Tract 211.23, Placer County, California","$2,000+",$***
1400000US06061023000,06061023000,"Census Tract 230, Placer County, California","$2,000+",$***
1400000US06061023200,06061023200,"Census Tract 232, Placer County, California","$2,000+",$***
1400000US06061023500,06061023500,"Census Tract 235, Placer County, California","$2,000+",$***
1400000US06061990000,06061990000,"Census Tract 9900, Placer County, California",$-,$**
1400000US06065030603,06065030603,"Census Tract 306.03, Riverside County, California","$2,000+",$***
1400000US06065040609,06065040609,"Census Tract 406.09, Riverside County, California","$2,000+",$***
1400000US06065040611,06065040611,"Census Tract 406.11, Riverside County, California","$2,000+",$***
1400000US06065040613,06065040613,"Census Tract 406.13, Riverside County, California","$2,000+",$***
1400000US06065040615,06065040615,"Census Tract 406.15, Riverside County, California","$2,000+",$***
1400000US06065040616,06065040616,"Census Tract 406.16, Riverside County, California","$2,000+",$***
1400000US06065040701,06065040701,"Census Tract 407.01, Riverside County, California","$2,000+",$***
1400000US06065040703,06065040703,"Census Tract 407.03, Riverside County, California","$2,000+",$***
1400000US06065040806,06065040806,"Census Tract 408.06, Riverside County, California","$2,000+",$***
1400000US06065040807,06065040807,"Census Tract 408.07, Riverside County, California","$2,000+",$***
1400000US06065040813,06065040813,"Census Tract 408.13, Riverside County, California","$2,000+",$***
1400000US06065041409,06065041409,"Census Tract 414.09, Riverside County, California","$2,000+",$***
1400000US06065041803,06065041803,"Census Tract 418.03, Riverside County, California","$2,000+",$***
1400000US06065041806,06065041806,"Census Tract 418.06, Riverside County, California","$2,000+",$***
1400000US06065041810,06065041810,"Census Tract 418.10, Riverside County, California","$2,000+",$***
1400000US06065041812,06065041812,"Census Tract 418.12, Riverside County, California","$2,000+",$***
1400000US06065041904,06065041904,"Census Tract 419.04, Riverside County, California","$2,000+",$***
1400000US06065041911,06065041911,"Census Tract 419.11, Riverside County, California","$2,000+",$***
1400000US06065042005,06065042005,"Census Tract 420.05, Riverside County, California","$2,000+",$***
1400000US06065042013,06065042013,"Census Tract 420.13, Riverside County, California","$2,000+",$***
1400000US06065042014,06065042014,"Census Tract 420.14, Riverside County, California","$2,000+",$***
1400000US06065042208,06065042208,"Census Tract 422.08, Riverside County, California","$2,000+",$***
1400000US06065042412,06065042412,"Census Tract 424.12, Riverside County, California","$2,000+",$***
1400000US06065042737,06065042737,"Census Tract 427.37, Riverside County, California","$2,000+",$***
1400000US06065043009,06065043009,"Census Tract 430.09, Riverside County, California","$2,000+",$***
1400000US06065043218,06065043218,"Census Tract 432.18, Riverside County, California","$2,000+",$***
1400000US06065043235,06065043235,"Census Tract 432.35, Riverside County, California","$2,000+",$***
1400000US06065043248,06065043248,"Census Tract 432.48, Riverside County, California","$2,000+",$***
1400000US06065043252,06065043252,"Census Tract 432.52, Riverside County, California","$2,000+",$***
1400000US06065043265,06065043265,"Census Tract 432.65, Riverside County, California","$2,000+",$***
1400000US06065043278,06065043278,"Census Tract 432.78, Riverside County, California","$2,000+",$***
1400000US06065043814,06065043814,"Census Tract 438.14, Riverside County, California",$-,$**
1400000US06065043823,06065043823,"Census Tract 438.23, Riverside County, California","$2,000+",$***
1400000US06065044521,06065044521,"Census Tract 445.21, Riverside County, California","$2,000+",$***
1400000US06065044917,06065044917,"Census Tract 449.17, Riverside County, California","$2,000+",$***
1400000US06065045115,06065045115,"Census Tract 451.15, Riverside County, California","$2,000+",$***
1400000US06065046602,06065046602,"Census Tract 466.02, Riverside County, California","$2,000+",$***
1400000US06065047900,06065047900,"Census Tract 479, Riverside County, California","$2,000+",$***
1400000US06065048100,06065048100,"Census Tract 481, Riverside County, California","$2,000+",$***
1400000US06065048700,06065048700,"Census Tract 487, Riverside County, California","$2,000+",$***
1400000US06065049700,06065049700,"Census Tract 497, Riverside County, California","$2,000+",$***
1400000US06065050300,06065050300,"Census Tract 503, Riverside County, California","$2,000+",$***
1400000US06065940100,06065940100,"Census Tract 9401, Riverside County, California",$-,$**
1400000US06065940600,06065940600,"Census Tract 9406, Riverside County, California","$2,000+",$***
1400000US06065980004,06065980004,"Census Tract 9800.04, Riverside County, California",$-,$**
1400000US06065981000,06065981000,"Census Tract 9810, Riverside County, California",$-,$**
1400000US06067007101,06067007101,"Census Tract 71.01, Sacramento County, California",$-,$**
1400000US06067008501,06067008501,"Census Tract 85.01, Sacramento County, California","$2,000+",$***
1400000US06067008510,06067008510,"Census Tract 85.10, Sacramento County, California","$2,000+",$***
1400000US06067008512,06067008512,"Census Tract 85.12, Sacramento County, California","$2,000+",$***
1400000US06067008513,06067008513,"Census Tract 85.13, Sacramento County, California","$2,000+",$***
1400000US06067008702,06067008702,"Census Tract 87.02, Sacramento County, California","$2,000+",$***
1400000US06067008704,06067008704,"Census Tract 87.04, Sacramento County, California","$2,000+",$***
1400000US06067009326,06067009326,"Census Tract 93.26, Sacramento County, California","$2,000+",$***
1400000US06067009328,06067009328,"Census Tract 93.28, Sacramento County, California","$2,000+",$***
1400000US06067009330,06067009330,"Census Tract 93.30, Sacramento County, California","$2,000+",$***
1400000US06067009637,06067009637,"Census Tract 96.37, Sacramento County, California","$2,000+",$***
1400000US06071000105,06071000105,"Census Tract 1.05, San Bernardino County, California","$2,000+",$***
1400000US06071000111,06071000111,"Census Tract 1.11, San Bernardino County, California","$2,000+",$***
1400000US06071000115,06071000115,"Census Tract 1.15, San Bernardino County, California","$2,000+",$***
1400000US06071000116,06071000116,"Census Tract 1.16, San Bernardino County, California","$2,000+",$***
1400000US06071000813,06071000813,"Census Tract 8.13, San Bernardino County, California","$2,000+",$***
1400000US06071000814,06071000814,"Census Tract 8.14, San Bernardino County, California","$2,000+",$***
1400000US06071000816,06071000816,"Census Tract 8.16, San Bernardino County, California",$-,$**
1400000US06071000819,06071000819,"Census Tract 8.19, San Bernardino County, California","$2,000+",$***
1400000US06071001311,06071001311,"Census Tract 13.11, San Bernardino County, California","$2,000+",$***
1400000US06071001901,06071001901,"Census Tract 19.01, San Bernardino County, California","$2,000+",$***
1400000US06071002010,06071002010,"Census Tract 20.10, San Bernardino County, California","$2,000+",$***
1400000US06071002017,06071002017,"Census Tract 20.17, San Bernardino County, California","$2,000+",$***
1400000US06071002021,06071002021,"Census Tract 20.21, San Bernardino County, California","$2,000+",$***
1400000US06071002022,06071002022,"Census Tract 20.22, San Bernardino County, California","$2,000+",$***
1400000US06071002031,06071002031,"Census Tract 20.31, San Bernardino County, California","$2,000+",$***
1400000US06071002037,06071002037,"Census Tract 20.37, San Bernardino County, California","$2,000+",$***
1400000US06071002038,06071002038,"Census Tract 20.38, San Bernardino County, California","$2,000+",$***
1400000US06071002304,06071002304,"Census Tract 23.04, San Bernardino County, California","$2,000+",$***
1400000US06071002704,06071002704,"Census Tract 27.04, San Bernardino County, California","$2,000+",$***
1400000US06071008500,06071008500,"Census Tract 85, San Bernardino County, California","$2,000+",$***
1400000US06071012200,06071012200,"Census Tract 122, San Bernardino County, California","$2,000+",$***
1400000US06071012300,06071012300,"Census Tract 123, San Bernardino County, California",$-,$**
1400000US06071980100,06071980100,"Census Tract 9801, San Bernardino County, California",$-,$**
1400000US06071980200,06071980200,"Census Tract 9802, San Bernardino County, California",$-,$**
1400000US06073002001,06073002001,"Census Tract 20.01, San Diego County, California","$2,000+",$***
1400000US06073003204,06073003204,"Census Tract 32.04, San Diego County, California","$2,000+",$***
1400000US06073003212,06073003212,"Census Tract 32.12, San Diego County, California","$2,000+",$***
1400000US06073003213,06073003213,"Census Tract 32.13, San Diego County, California","$2,000+",$***
1400000US06073003800,06073003800,"Census Tract 38, San Diego County, California",$-,$**
1400000US06073005500,06073005500,"Census Tract 55, San Diego County, California",$-,$**
1400000US06073006200,06073006200,"Census Tract 62, San Diego County, California",$-,$**
1400000US06073006300,06073006300,"Census Tract 63, San Diego County, California",$-,$**
1400000US06073006600,06073006600,"Census Tract 66, San Diego County, California","$2,000+",$***
1400000US06073007200,06073007200,"Census Tract 72, San Diego County, California","$2,000+",$***
